Data,Quantidade(mm)
20/06/61,
21/06/61,
22/06/61,
23/06/61,
24/06/61,
25/06/61,
26/06/61,
27/06/61,
28/06/61,
29/06/61,
30/06/61,
01/07/61,
02/07/61,
03/07/61,
04/07/61,
05/07/61,
06/07/61,
07/07/61,
08/07/61,
09/07/61,
10/07/61,
11/07/61,
12/07/61,
13/07/61,
14/07/61,
15/07/61,
16/07/61,
17/07/61,
18/07/61,
19/07/61,
20/07/61,
21/07/61,
22/07/61,
23/07/61,
24/07/61,
25/07/61,
26/07/61,
27/07/61,
28/07/61,
29/07/61,
30/07/61,
31/07/61,
01/08/61,
02/08/61,
03/08/61,
04/08/61,
05/08/61,
06/08/61,
07/08/61,
08/08/61,
09/08/61,
10/08/61,
11/08/61,
12/08/61,
13/08/61,
14/08/61,
15/08/61,
16/08/61,
17/08/61,
18/08/61,
19/08/61,
20/08/61,
21/08/61,
22/08/61,
23/08/61,
24/08/61,
25/08/61,
26/08/61,
27/08/61,
28/08/61,
29/08/61,
30/08/61,
31/08/61,
01/09/61,
02/09/61,
03/09/61,
04/09/61,
05/09/61,
06/09/61,
07/09/61,
08/09/61,
09/09/61,
10/09/61,
11/09/61,
12/09/61,
13/09/61,
14/09/61,
15/09/61,
16/09/61,
17/09/61,
18/09/61,
19/09/61,
20/09/61,
21/09/61,
22/09/61,
23/09/61,
24/09/61,
25/09/61,
26/09/61,
27/09/61,
28/09/61,
29/09/61,
30/09/61,
01/10/61,
02/10/61,
03/10/61,
04/10/61,
05/10/61,
06/10/61,
07/10/61,
08/10/61,
09/10/61,
10/10/61,
11/10/61,
12/10/61,
13/10/61,
14/10/61,
15/10/61,
16/10/61,
17/10/61,
18/10/61,
19/10/61,
20/10/61,
21/10/61,
22/10/61,
23/10/61,
24/10/61,
25/10/61,
26/10/61,
27/10/61,
28/10/61,
29/10/61,
30/10/61,
31/10/61,
01/11/61,
02/11/61,
03/11/61,
04/11/61,
05/11/61,
06/11/61,
07/11/61,
08/11/61,
09/11/61,
10/11/61,
11/11/61,
12/11/61,
13/11/61,
14/11/61,
15/11/61,
16/11/61,
17/11/61,
18/11/61,
19/11/61,
20/11/61,
21/11/61,
22/11/61,
23/11/61,
24/11/61,
25/11/61,
26/11/61,
27/11/61,
28/11/61,
29/11/61,
30/11/61,
01/12/61,
02/12/61,
03/12/61,
04/12/61,
05/12/61,
06/12/61,
07/12/61,
08/12/61,
09/12/61,
10/12/61,
11/12/61,
12/12/61,
13/12/61,
14/12/61,
15/12/61,
16/12/61,
17/12/61,
18/12/61,
19/12/61,
20/12/61,
21/12/61,
22/12/61,
23/12/61,
24/12/61,
25/12/61,
26/12/61,
27/12/61,
28/12/61,
29/12/61,
30/12/61,
31/12/61,
01/01/62,
02/01/62,
03/01/62,
04/01/62,
05/01/62,
06/01/62,
07/01/62,
08/01/62,
09/01/62,
10/01/62,
11/01/62,
12/01/62,
13/01/62,
14/01/62,
15/01/62,
16/01/62,
17/01/62,
18/01/62,
19/01/62,
20/01/62,
21/01/62,
22/01/62,
23/01/62,
24/01/62,
25/01/62,
26/01/62,
27/01/62,
28/01/62,
29/01/62,
30/01/62,
31/01/62,
01/02/62,
02/02/62,
03/02/62,
04/02/62,
05/02/62,
06/02/62,
07/02/62,
08/02/62,
09/02/62,
10/02/62,
11/02/62,
12/02/62,
13/02/62,
14/02/62,
15/02/62,
16/02/62,
17/02/62,
18/02/62,
19/02/62,
20/02/62,
21/02/62,
22/02/62,
23/02/62,
24/02/62,
25/02/62,
26/02/62,
27/02/62,
28/02/62,
01/03/62,
02/03/62,
03/03/62,
04/03/62,
05/03/62,
06/03/62,
07/03/62,
08/03/62,
09/03/62,
10/03/62,
11/03/62,
12/03/62,
13/03/62,
14/03/62,
15/03/62,
16/03/62,
17/03/62,
18/03/62,
19/03/62,
20/03/62,
21/03/62,
22/03/62,
23/03/62,
24/03/62,
25/03/62,
26/03/62,
27/03/62,
28/03/62,
29/03/62,
30/03/62,
31/03/62,
01/04/62,
02/04/62,
03/04/62,
04/04/62,
05/04/62,
06/04/62,
07/04/62,
08/04/62,
09/04/62,
10/04/62,
11/04/62,
12/04/62,
13/04/62,
14/04/62,
15/04/62,
16/04/62,
17/04/62,
18/04/62,
19/04/62,
20/04/62,
21/04/62,
22/04/62,
23/04/62,
24/04/62,
25/04/62,
26/04/62,
27/04/62,
28/04/62,
29/04/62,
30/04/62,
01/05/62,
02/05/62,
03/05/62,
04/05/62,
05/05/62,
06/05/62,
07/05/62,
08/05/62,
09/05/62,
10/05/62,
11/05/62,
12/05/62,
13/05/62,
14/05/62,
15/05/62,
16/05/62,
17/05/62,
18/05/62,
19/05/62,
20/05/62,
21/05/62,
22/05/62,
23/05/62,
24/05/62,
25/05/62,
26/05/62,
27/05/62,
28/05/62,
29/05/62,
30/05/62,
31/05/62,
01/06/62,
02/06/62,
03/06/62,
04/06/62,
05/06/62,
06/06/62,
07/06/62,
08/06/62,
09/06/62,
10/06/62,
11/06/62,
12/06/62,
13/06/62,
14/06/62,
15/06/62,
16/06/62,
17/06/62,
18/06/62,
19/06/62,
20/06/62,
21/06/62,
22/06/62,
23/06/62,
24/06/62,
25/06/62,
26/06/62,
27/06/62,
28/06/62,
29/06/62,
30/06/62,
01/07/62,
02/07/62,
03/07/62,
04/07/62,
05/07/62,
06/07/62,
07/07/62,
08/07/62,
09/07/62,
10/07/62,
11/07/62,
12/07/62,
13/07/62,
14/07/62,
15/07/62,
16/07/62,
17/07/62,
18/07/62,
19/07/62,
20/07/62,
21/07/62,
22/07/62,
23/07/62,
24/07/62,
25/07/62,
26/07/62,
27/07/62,
28/07/62,
29/07/62,
30/07/62,
31/07/62,
01/08/62,
02/08/62,
03/08/62,
04/08/62,
05/08/62,
06/08/62,
07/08/62,
08/08/62,
09/08/62,
10/08/62,
11/08/62,
12/08/62,
13/08/62,
14/08/62,
15/08/62,
16/08/62,
17/08/62,
18/08/62,
19/08/62,
20/08/62,
21/08/62,
22/08/62,
23/08/62,
24/08/62,
25/08/62,
26/08/62,
27/08/62,
28/08/62,
29/08/62,
30/08/62,
31/08/62,
01/09/62,
02/09/62,
03/09/62,
04/09/62,
05/09/62,
06/09/62,
07/09/62,
08/09/62,
09/09/62,
10/09/62,
11/09/62,
12/09/62,
13/09/62,
14/09/62,
15/09/62,
16/09/62,
17/09/62,
18/09/62,
19/09/62,
20/09/62,
21/09/62,
22/09/62,
23/09/62,
24/09/62,
25/09/62,
26/09/62,
27/09/62,
28/09/62,
29/09/62,
30/09/62,
01/10/62,
02/10/62,
03/10/62,
04/10/62,
05/10/62,
06/10/62,
07/10/62,
08/10/62,
09/10/62,
10/10/62,
11/10/62,
12/10/62,
13/10/62,
14/10/62,
15/10/62,
16/10/62,
17/10/62,
18/10/62,
19/10/62,
20/10/62,
21/10/62,
22/10/62,
23/10/62,
24/10/62,
25/10/62,
26/10/62,
27/10/62,
28/10/62,
29/10/62,
30/10/62,
31/10/62,
01/11/62,
02/11/62,
03/11/62,
04/11/62,
05/11/62,
06/11/62,
07/11/62,
08/11/62,
09/11/62,
10/11/62,
11/11/62,
12/11/62,
13/11/62,
14/11/62,
15/11/62,
16/11/62,
17/11/62,
18/11/62,
19/11/62,
20/11/62,
21/11/62,
22/11/62,
23/11/62,
24/11/62,
25/11/62,
26/11/62,
27/11/62,
28/11/62,
29/11/62,
30/11/62,
01/12/62,
02/12/62,
03/12/62,
04/12/62,
05/12/62,
06/12/62,
07/12/62,
08/12/62,
09/12/62,
10/12/62,
11/12/62,
12/12/62,
13/12/62,
14/12/62,
15/12/62,
16/12/62,
17/12/62,
18/12/62,
19/12/62,
20/12/62,
21/12/62,
22/12/62,
23/12/62,
24/12/62,
25/12/62,
26/12/62,
27/12/62,
28/12/62,
29/12/62,
30/12/62,
31/12/62,
01/01/63,
02/01/63,
03/01/63,
04/01/63,
05/01/63,
06/01/63,
07/01/63,
08/01/63,
09/01/63,
10/01/63,
11/01/63,
12/01/63,
13/01/63,
14/01/63,
15/01/63,
16/01/63,
17/01/63,
18/01/63,
19/01/63,
20/01/63,
21/01/63,
22/01/63,
23/01/63,
24/01/63,
25/01/63,
26/01/63,
27/01/63,
28/01/63,
29/01/63,
30/01/63,
31/01/63,
01/02/63,
02/02/63,
03/02/63,
04/02/63,
05/02/63,
06/02/63,
07/02/63,
08/02/63,
09/02/63,
10/02/63,
11/02/63,
12/02/63,
13/02/63,
14/02/63,
15/02/63,
16/02/63,
17/02/63,
18/02/63,
19/02/63,
20/02/63,
21/02/63,
22/02/63,
23/02/63,
24/02/63,
25/02/63,
26/02/63,
27/02/63,
28/02/63,
01/03/63,
02/03/63,
03/03/63,
04/03/63,
05/03/63,
06/03/63,
07/03/63,
08/03/63,
09/03/63,
10/03/63,
11/03/63,
12/03/63,
13/03/63,
14/03/63,
15/03/63,
16/03/63,
17/03/63,
18/03/63,
19/03/63,
20/03/63,
21/03/63,
22/03/63,
23/03/63,
24/03/63,
25/03/63,
26/03/63,
27/03/63,
28/03/63,
29/03/63,
30/03/63,
31/03/63,
01/04/63,
02/04/63,
03/04/63,
04/04/63,
05/04/63,
06/04/63,
07/04/63,
08/04/63,
09/04/63,
10/04/63,
11/04/63,
12/04/63,
13/04/63,
14/04/63,
15/04/63,
16/04/63,
17/04/63,
18/04/63,
19/04/63,
20/04/63,
21/04/63,
22/04/63,
23/04/63,
24/04/63,
25/04/63,
26/04/63,
27/04/63,
28/04/63,
29/04/63,
30/04/63,
01/05/63,
02/05/63,
03/05/63,
04/05/63,
05/05/63,
06/05/63,
07/05/63,
08/05/63,
09/05/63,
10/05/63,
11/05/63,
12/05/63,
13/05/63,
14/05/63,
15/05/63,
16/05/63,
17/05/63,
18/05/63,
19/05/63,
20/05/63,
21/05/63,
22/05/63,
23/05/63,
24/05/63,
25/05/63,
26/05/63,
27/05/63,
28/05/63,
29/05/63,
30/05/63,
31/05/63,
01/06/63,
02/06/63,
03/06/63,
04/06/63,
05/06/63,
06/06/63,
07/06/63,
08/06/63,
09/06/63,
10/06/63,
11/06/63,
12/06/63,
13/06/63,
14/06/63,
15/06/63,
16/06/63,
17/06/63,
18/06/63,
19/06/63,
20/06/63,
21/06/63,
22/06/63,
23/06/63,
24/06/63,
25/06/63,
26/06/63,
27/06/63,
28/06/63,
29/06/63,
30/06/63,
01/07/63,
02/07/63,
03/07/63,
04/07/63,
05/07/63,
06/07/63,
07/07/63,
08/07/63,
09/07/63,
10/07/63,
11/07/63,
12/07/63,
13/07/63,
14/07/63,
15/07/63,
16/07/63,
17/07/63,
18/07/63,
19/07/63,
20/07/63,
21/07/63,
22/07/63,
23/07/63,
24/07/63,
25/07/63,
26/07/63,
27/07/63,
28/07/63,
29/07/63,
30/07/63,
31/07/63,
01/08/63,
02/08/63,
03/08/63,
04/08/63,
05/08/63,
06/08/63,
07/08/63,
08/08/63,
09/08/63,
10/08/63,
11/08/63,
12/08/63,
13/08/63,
14/08/63,
15/08/63,
16/08/63,
17/08/63,
18/08/63,
19/08/63,
20/08/63,
21/08/63,
22/08/63,
23/08/63,
24/08/63,
25/08/63,
26/08/63,
27/08/63,
28/08/63,
29/08/63,
30/08/63,
31/08/63,
01/09/63,
02/09/63,
03/09/63,
04/09/63,
05/09/63,
06/09/63,
07/09/63,
08/09/63,
09/09/63,
10/09/63,
11/09/63,
12/09/63,
13/09/63,
14/09/63,
15/09/63,
16/09/63,
17/09/63,
18/09/63,
19/09/63,
20/09/63,
21/09/63,
22/09/63,
23/09/63,
24/09/63,
25/09/63,
26/09/63,
27/09/63,
28/09/63,
29/09/63,
30/09/63,
01/10/63,
02/10/63,
03/10/63,
04/10/63,
05/10/63,
06/10/63,
07/10/63,
08/10/63,
09/10/63,
10/10/63,
11/10/63,
12/10/63,
13/10/63,
14/10/63,
15/10/63,
16/10/63,
17/10/63,
18/10/63,
19/10/63,
20/10/63,
21/10/63,
22/10/63,
23/10/63,
24/10/63,
25/10/63,
26/10/63,
27/10/63,
28/10/63,
29/10/63,
30/10/63,
31/10/63,
01/11/63,
02/11/63,
03/11/63,
04/11/63,
05/11/63,
06/11/63,
07/11/63,
08/11/63,
09/11/63,
10/11/63,
11/11/63,
12/11/63,
13/11/63,
14/11/63,
15/11/63,
16/11/63,
17/11/63,
18/11/63,
19/11/63,
20/11/63,
21/11/63,
22/11/63,
23/11/63,
24/11/63,
25/11/63,
26/11/63,
27/11/63,
28/11/63,
29/11/63,
30/11/63,
01/12/63,
02/12/63,
03/12/63,
04/12/63,
05/12/63,
06/12/63,
07/12/63,
08/12/63,
09/12/63,
10/12/63,
11/12/63,
12/12/63,
13/12/63,
14/12/63,
15/12/63,
16/12/63,
17/12/63,
18/12/63,
19/12/63,
20/12/63,
21/12/63,
22/12/63,
23/12/63,
24/12/63,
25/12/63,
26/12/63,
27/12/63,
28/12/63,
29/12/63,
30/12/63,
31/12/63,
01/01/64,
02/01/64,
03/01/64,
04/01/64,
05/01/64,
06/01/64,
07/01/64,
08/01/64,
09/01/64,
10/01/64,
11/01/64,
12/01/64,
13/01/64,
14/01/64,
15/01/64,
16/01/64,
17/01/64,
18/01/64,
19/01/64,
20/01/64,
21/01/64,
22/01/64,
23/01/64,
24/01/64,
25/01/64,
26/01/64,
27/01/64,
28/01/64,
29/01/64,
30/01/64,
31/01/64,
01/02/64,
02/02/64,
03/02/64,
04/02/64,
05/02/64,
06/02/64,
07/02/64,
08/02/64,
09/02/64,
10/02/64,
11/02/64,
12/02/64,
13/02/64,
14/02/64,
15/02/64,
16/02/64,
17/02/64,
18/02/64,
19/02/64,
20/02/64,
21/02/64,
22/02/64,
23/02/64,
24/02/64,
25/02/64,
26/02/64,
27/02/64,
28/02/64,
29/02/64,
01/03/64,
02/03/64,
03/03/64,
04/03/64,
05/03/64,
06/03/64,
07/03/64,
08/03/64,
09/03/64,
10/03/64,
11/03/64,
12/03/64,
13/03/64,
14/03/64,
15/03/64,
16/03/64,
17/03/64,
18/03/64,
19/03/64,
20/03/64,
21/03/64,
22/03/64,
23/03/64,
24/03/64,
25/03/64,
26/03/64,
27/03/64,
28/03/64,
29/03/64,
30/03/64,
31/03/64,
01/04/64,
02/04/64,
03/04/64,
04/04/64,
05/04/64,
06/04/64,
07/04/64,
08/04/64,
09/04/64,
10/04/64,
11/04/64,
12/04/64,
13/04/64,
14/04/64,
15/04/64,
16/04/64,
17/04/64,
18/04/64,
19/04/64,
20/04/64,
21/04/64,
22/04/64,
23/04/64,
24/04/64,
25/04/64,
26/04/64,
27/04/64,
28/04/64,
29/04/64,
30/04/64,
01/05/64,
02/05/64,
03/05/64,
04/05/64,
05/05/64,
06/05/64,
07/05/64,
08/05/64,
09/05/64,
10/05/64,
11/05/64,
12/05/64,
13/05/64,
14/05/64,
15/05/64,
16/05/64,
17/05/64,
18/05/64,
19/05/64,
20/05/64,
21/05/64,
22/05/64,
23/05/64,
24/05/64,
25/05/64,
26/05/64,
27/05/64,
28/05/64,
29/05/64,
30/05/64,
31/05/64,
01/06/64,
02/06/64,
03/06/64,
04/06/64,
05/06/64,
06/06/64,
07/06/64,
08/06/64,
09/06/64,
10/06/64,
11/06/64,
12/06/64,
13/06/64,
14/06/64,
15/06/64,
16/06/64,
17/06/64,
18/06/64,
19/06/64,
20/06/64,
21/06/64,
22/06/64,
23/06/64,
24/06/64,
25/06/64,
26/06/64,
27/06/64,
28/06/64,
29/06/64,
30/06/64,
01/07/64,
02/07/64,
03/07/64,
04/07/64,
05/07/64,
06/07/64,
07/07/64,
08/07/64,
09/07/64,
10/07/64,
11/07/64,
12/07/64,
13/07/64,
14/07/64,
15/07/64,
16/07/64,
17/07/64,
18/07/64,
19/07/64,
20/07/64,
21/07/64,
22/07/64,
23/07/64,
24/07/64,
25/07/64,
26/07/64,
27/07/64,
28/07/64,
29/07/64,
30/07/64,
31/07/64,
01/08/64,
02/08/64,
03/08/64,
04/08/64,
05/08/64,
06/08/64,
07/08/64,
08/08/64,
09/08/64,
10/08/64,
11/08/64,
12/08/64,
13/08/64,
14/08/64,
15/08/64,
16/08/64,
17/08/64,
18/08/64,
19/08/64,
20/08/64,
21/08/64,
22/08/64,
23/08/64,
24/08/64,
25/08/64,
26/08/64,
27/08/64,
28/08/64,
29/08/64,
30/08/64,
31/08/64,
01/09/64,
02/09/64,
03/09/64,
04/09/64,
05/09/64,
06/09/64,
07/09/64,
08/09/64,
09/09/64,
10/09/64,
11/09/64,
12/09/64,
13/09/64,
14/09/64,
15/09/64,
16/09/64,
17/09/64,
18/09/64,
19/09/64,
20/09/64,
21/09/64,
22/09/64,
23/09/64,
24/09/64,
25/09/64,
26/09/64,
27/09/64,
28/09/64,
29/09/64,
30/09/64,
01/10/64,
02/10/64,
03/10/64,
04/10/64,
05/10/64,
06/10/64,
07/10/64,
08/10/64,
09/10/64,
10/10/64,
11/10/64,
12/10/64,
13/10/64,
14/10/64,
15/10/64,
16/10/64,
17/10/64,
18/10/64,
19/10/64,
20/10/64,
21/10/64,
22/10/64,
23/10/64,
24/10/64,
25/10/64,
26/10/64,
27/10/64,
28/10/64,
29/10/64,
30/10/64,
31/10/64,
01/11/64,
02/11/64,
03/11/64,
04/11/64,
05/11/64,
06/11/64,
07/11/64,
08/11/64,
09/11/64,
10/11/64,
11/11/64,
12/11/64,
13/11/64,
14/11/64,
15/11/64,
16/11/64,
17/11/64,
18/11/64,
19/11/64,
20/11/64,
21/11/64,
22/11/64,
23/11/64,
24/11/64,
25/11/64,
26/11/64,
27/11/64,
28/11/64,
29/11/64,
30/11/64,
01/12/64,
02/12/64,
03/12/64,
04/12/64,
05/12/64,
06/12/64,
07/12/64,
08/12/64,
09/12/64,
10/12/64,
11/12/64,
12/12/64,
13/12/64,
14/12/64,
15/12/64,
16/12/64,
17/12/64,
18/12/64,
19/12/64,
20/12/64,
21/12/64,
22/12/64,
23/12/64,
24/12/64,
25/12/64,
26/12/64,
27/12/64,
28/12/64,
29/12/64,
30/12/64,
31/12/64,
01/01/65,
02/01/65,
03/01/65,
04/01/65,
05/01/65,
06/01/65,
07/01/65,
08/01/65,
09/01/65,
10/01/65,
11/01/65,
12/01/65,
13/01/65,
14/01/65,
15/01/65,
16/01/65,
17/01/65,
18/01/65,
19/01/65,
20/01/65,
21/01/65,
22/01/65,
23/01/65,
24/01/65,
25/01/65,
26/01/65,
27/01/65,
28/01/65,
29/01/65,
30/01/65,
31/01/65,
01/02/65,
02/02/65,
03/02/65,
04/02/65,
05/02/65,
06/02/65,
07/02/65,
08/02/65,
09/02/65,
10/02/65,
11/02/65,
12/02/65,
13/02/65,
14/02/65,
15/02/65,
16/02/65,
17/02/65,
18/02/65,
19/02/65,
20/02/65,
21/02/65,
22/02/65,
23/02/65,
24/02/65,
25/02/65,
26/02/65,
27/02/65,
28/02/65,
01/03/65,
02/03/65,
03/03/65,
04/03/65,
05/03/65,
06/03/65,
07/03/65,
08/03/65,
09/03/65,
10/03/65,
11/03/65,
12/03/65,
13/03/65,
14/03/65,
15/03/65,
16/03/65,
17/03/65,
18/03/65,
19/03/65,
20/03/65,
21/03/65,
22/03/65,
23/03/65,
24/03/65,
25/03/65,
26/03/65,
27/03/65,
28/03/65,
29/03/65,
30/03/65,
31/03/65,
01/04/65,
02/04/65,
03/04/65,
04/04/65,
05/04/65,
06/04/65,
07/04/65,
08/04/65,
09/04/65,
10/04/65,
11/04/65,
12/04/65,
13/04/65,
14/04/65,
15/04/65,
16/04/65,
17/04/65,
18/04/65,
19/04/65,
20/04/65,
21/04/65,
22/04/65,
23/04/65,
24/04/65,
25/04/65,
26/04/65,
27/04/65,
28/04/65,
29/04/65,
30/04/65,
01/05/65,
02/05/65,
03/05/65,
04/05/65,
05/05/65,
06/05/65,
07/05/65,
08/05/65,
09/05/65,
10/05/65,
11/05/65,
12/05/65,
13/05/65,
14/05/65,
15/05/65,
16/05/65,
17/05/65,
18/05/65,
19/05/65,
20/05/65,
21/05/65,
22/05/65,
23/05/65,
24/05/65,
25/05/65,
26/05/65,
27/05/65,
28/05/65,
29/05/65,
30/05/65,
31/05/65,
01/06/65,
02/06/65,
03/06/65,
04/06/65,
05/06/65,
06/06/65,
07/06/65,
08/06/65,
09/06/65,
10/06/65,
11/06/65,
12/06/65,
13/06/65,
14/06/65,
15/06/65,
16/06/65,
17/06/65,
18/06/65,
19/06/65,
20/06/65,
21/06/65,
22/06/65,
23/06/65,
24/06/65,
25/06/65,
26/06/65,
27/06/65,
28/06/65,
29/06/65,
30/06/65,
01/07/65,
02/07/65,
03/07/65,
04/07/65,
05/07/65,
06/07/65,
07/07/65,
08/07/65,
09/07/65,
10/07/65,
11/07/65,
12/07/65,
13/07/65,
14/07/65,
15/07/65,
16/07/65,
17/07/65,
18/07/65,
19/07/65,
20/07/65,
21/07/65,
22/07/65,
23/07/65,
24/07/65,
25/07/65,
26/07/65,
27/07/65,
28/07/65,
29/07/65,
30/07/65,
31/07/65,
01/08/65,
02/08/65,
03/08/65,
04/08/65,
05/08/65,
06/08/65,
07/08/65,
08/08/65,
09/08/65,
10/08/65,
11/08/65,
12/08/65,
13/08/65,
14/08/65,
15/08/65,
16/08/65,
17/08/65,
18/08/65,
19/08/65,
20/08/65,
21/08/65,
22/08/65,
23/08/65,
24/08/65,
25/08/65,
26/08/65,
27/08/65,
28/08/65,
29/08/65,
30/08/65,
31/08/65,
01/09/65,
02/09/65,
03/09/65,
04/09/65,
05/09/65,
06/09/65,
07/09/65,
08/09/65,
09/09/65,
10/09/65,
11/09/65,
12/09/65,
13/09/65,
14/09/65,
15/09/65,
16/09/65,
17/09/65,
18/09/65,
19/09/65,
20/09/65,
21/09/65,
22/09/65,
23/09/65,
24/09/65,
25/09/65,
26/09/65,
27/09/65,
28/09/65,
29/09/65,
30/09/65,
01/10/65,
02/10/65,
03/10/65,
04/10/65,
05/10/65,
06/10/65,
07/10/65,
08/10/65,
09/10/65,
10/10/65,
11/10/65,
12/10/65,
13/10/65,
14/10/65,
15/10/65,
16/10/65,
17/10/65,
18/10/65,
19/10/65,
20/10/65,
21/10/65,
22/10/65,
23/10/65,
24/10/65,
25/10/65,
26/10/65,
27/10/65,
28/10/65,
29/10/65,
30/10/65,
31/10/65,
01/11/65,
02/11/65,
03/11/65,
04/11/65,
05/11/65,
06/11/65,
07/11/65,
08/11/65,
09/11/65,
10/11/65,
11/11/65,
12/11/65,
13/11/65,
14/11/65,
15/11/65,
16/11/65,
17/11/65,
18/11/65,
19/11/65,
20/11/65,
21/11/65,
22/11/65,
23/11/65,
24/11/65,
25/11/65,
26/11/65,
27/11/65,
28/11/65,
29/11/65,
30/11/65,
01/12/65,
02/12/65,
03/12/65,
04/12/65,
05/12/65,
06/12/65,
07/12/65,
08/12/65,
09/12/65,
10/12/65,
11/12/65,
12/12/65,
13/12/65,
14/12/65,
15/12/65,
16/12/65,
17/12/65,
18/12/65,
19/12/65,
20/12/65,
21/12/65,
22/12/65,
23/12/65,
24/12/65,
25/12/65,
26/12/65,
27/12/65,
28/12/65,
29/12/65,
30/12/65,
31/12/65,
01/01/66,
02/01/66,
03/01/66,
04/01/66,
05/01/66,
06/01/66,
07/01/66,
08/01/66,
09/01/66,
10/01/66,
11/01/66,
12/01/66,
13/01/66,
14/01/66,
15/01/66,
16/01/66,
17/01/66,
18/01/66,
19/01/66,
20/01/66,
21/01/66,
22/01/66,
23/01/66,
24/01/66,
25/01/66,
26/01/66,
27/01/66,
28/01/66,
29/01/66,
30/01/66,
31/01/66,
01/02/66,
02/02/66,
03/02/66,
04/02/66,
05/02/66,
06/02/66,
07/02/66,
08/02/66,
09/02/66,
10/02/66,
11/02/66,
12/02/66,
13/02/66,
14/02/66,
15/02/66,
16/02/66,
17/02/66,
18/02/66,
19/02/66,
20/02/66,
21/02/66,
22/02/66,
23/02/66,
24/02/66,
25/02/66,
26/02/66,
27/02/66,
28/02/66,
01/03/66,
02/03/66,
03/03/66,
04/03/66,
05/03/66,
06/03/66,
07/03/66,
08/03/66,
09/03/66,
10/03/66,
11/03/66,
12/03/66,
13/03/66,
14/03/66,
15/03/66,
16/03/66,
17/03/66,
18/03/66,
19/03/66,
20/03/66,
21/03/66,
22/03/66,
23/03/66,
24/03/66,
25/03/66,
26/03/66,
27/03/66,
28/03/66,
29/03/66,
30/03/66,
31/03/66,
01/04/66,
02/04/66,
03/04/66,
04/04/66,
05/04/66,
06/04/66,
07/04/66,
08/04/66,
09/04/66,
10/04/66,
11/04/66,
12/04/66,
13/04/66,
14/04/66,
15/04/66,
16/04/66,
17/04/66,
18/04/66,
19/04/66,
20/04/66,
21/04/66,
22/04/66,
23/04/66,
24/04/66,
25/04/66,
26/04/66,
27/04/66,
28/04/66,
29/04/66,
30/04/66,
01/05/66,
02/05/66,
03/05/66,
04/05/66,
05/05/66,
06/05/66,
07/05/66,
08/05/66,
09/05/66,
10/05/66,
11/05/66,
12/05/66,
13/05/66,
14/05/66,
15/05/66,
16/05/66,
17/05/66,
18/05/66,
19/05/66,
20/05/66,
21/05/66,
22/05/66,
23/05/66,
24/05/66,
25/05/66,
26/05/66,
27/05/66,
28/05/66,
29/05/66,
30/05/66,
31/05/66,
01/06/66,
02/06/66,
03/06/66,
04/06/66,
05/06/66,
06/06/66,
07/06/66,
08/06/66,
09/06/66,
10/06/66,
11/06/66,
12/06/66,
13/06/66,
14/06/66,
15/06/66,
16/06/66,
17/06/66,
18/06/66,
19/06/66,
20/06/66,
21/06/66,
22/06/66,
23/06/66,
24/06/66,
25/06/66,
26/06/66,
27/06/66,
28/06/66,
29/06/66,
30/06/66,
01/07/66,
02/07/66,
03/07/66,
04/07/66,
05/07/66,
06/07/66,
07/07/66,
08/07/66,
09/07/66,
10/07/66,
11/07/66,
12/07/66,
13/07/66,
14/07/66,
15/07/66,
16/07/66,
17/07/66,
18/07/66,
19/07/66,
20/07/66,
21/07/66,
22/07/66,
23/07/66,
24/07/66,
25/07/66,
26/07/66,
27/07/66,
28/07/66,
29/07/66,
30/07/66,
31/07/66,
01/08/66,
02/08/66,
03/08/66,
04/08/66,
05/08/66,
06/08/66,
07/08/66,
08/08/66,
09/08/66,
10/08/66,
11/08/66,
12/08/66,
13/08/66,
14/08/66,
15/08/66,
16/08/66,
17/08/66,
18/08/66,
19/08/66,
20/08/66,
21/08/66,
22/08/66,
23/08/66,
24/08/66,
25/08/66,
26/08/66,
27/08/66,
28/08/66,
29/08/66,
30/08/66,
31/08/66,
01/09/66,
02/09/66,
03/09/66,
04/09/66,
05/09/66,
06/09/66,
07/09/66,
08/09/66,
09/09/66,
10/09/66,
11/09/66,
12/09/66,
13/09/66,
14/09/66,
15/09/66,
16/09/66,
17/09/66,
18/09/66,
19/09/66,
20/09/66,
21/09/66,
22/09/66,
23/09/66,
24/09/66,
25/09/66,
26/09/66,
27/09/66,
28/09/66,
29/09/66,
30/09/66,
01/10/66,
02/10/66,
03/10/66,
04/10/66,
05/10/66,
06/10/66,
07/10/66,
08/10/66,
09/10/66,
10/10/66,
11/10/66,
12/10/66,
13/10/66,
14/10/66,
15/10/66,
16/10/66,
17/10/66,
18/10/66,
19/10/66,
20/10/66,
21/10/66,
22/10/66,
23/10/66,
24/10/66,
25/10/66,
26/10/66,
27/10/66,
28/10/66,
29/10/66,
30/10/66,
31/10/66,
01/11/66,
02/11/66,
03/11/66,
04/11/66,
05/11/66,
06/11/66,
07/11/66,
08/11/66,
09/11/66,
10/11/66,
11/11/66,
12/11/66,
13/11/66,
14/11/66,
15/11/66,
16/11/66,
17/11/66,
18/11/66,
19/11/66,
20/11/66,
21/11/66,
22/11/66,
23/11/66,
24/11/66,
25/11/66,
26/11/66,
27/11/66,
28/11/66,
29/11/66,
30/11/66,
01/12/66,
02/12/66,
03/12/66,
04/12/66,
05/12/66,
06/12/66,
07/12/66,
08/12/66,
